集会 	 34354
内需 	 34334
议案 	 34258
挪用 	 34233
惯例 	 33866
突破口 	 33771
年会 	 33686
副主席 	 33608
密度 	 33557
均价 	 33447
闲置 	 33392
区域性 	 33169
冻结 	 33061
数据库 	 33029
行长 	 32913
核准 	 32880
一季度 	 32755
楼盘 	 32718
债券 	 32695
观测 	 32649
董事 	 32637
凭证 	 32214
拖欠 	 32167
编号 	 32129
团购 	 32005
欺骗 	 31687
增长率 	 31624
博弈 	 31567
利好 	 31520
泡沫 	 31382
世博 	 31335
实战 	 31122
全国性 	 30984
卖出 	 30936
募集 	 30698
透明度 	 30687
汇率 	 30539
稳健 	 30480
购房者 	 30393
信用卡 	 30305
彩票 	 30037
薪酬 	 29991
社会保险 	 29946
折扣 	 29929
英镑 	 29915
投标 	 29607
进场 	 29412
落下 	 29102
成交量 	 28913
日元 	 28792
交易所 	 28424
集合 	 28110
核定 	 28020
基准 	 27905
参保 	 27630
总收入 	 27520
破产 	 27380
稳定性 	 27169
规章 	 27150
修正 	 26799
津贴 	 26795
飙升 	 26668
免职 	 26657
油价 	 26512
查封 	 26363
轮胎 	 26259
开盘 	 26185
走私 	 26041
外汇 	 26022
免除 	 25840
报价 	 25794
失业率 	 25782
打折 	 25755
转账 	 25736
崩溃 	 25695
保险公司 	 25683
宏观调控 	 25619
代理人 	 25320
弊端 	 25291
信誉 	 25264
升值 	 25183
黑名单 	 25159
有效期 	 25134
石化 	 25046
预留 	 24510
操纵 	 24398
长城 	 24250
股价 	 24109
华夏 	 24047
新京报 	 23999
天价 	 23875
违约 	 23854
持续性 	 23816
环球时报 	 23795
基调 	 23792
附加 	 23639
仲裁 	 23429
珠江 	 23312
写字楼 	 23282
董事会 	 23269
激增 	 23221
杠杆 	 23033
投资人 	 22882
拨付 	 22839
分割 	 22770
跌幅 	 22669
席位 	 22541
延期 	 22535
央企 	 22450
证监会 	 22393
兴业 	 22382
匮乏 	 21961
震荡 	 21868
总价 	 21811
买单 	 21807
增值税 	 21772
所有权 	 21649
票据 	 21637
期货 	 21635
子公司 	 21631
金融业 	 21554
汇款 	 21545
投资额 	 21541
多媒体 	 21299
保证金 	 21289
价位 	 20766
知情人 	 20671
筹资 	 20509
按计划 	 20372
集装箱 	 20140
机电 	 20086
抛出 	 20035
产出 	 19942
贬值 	 19771
分化 	 19642
中标 	 19586
差价 	 19584
同级 	 19538
投机 	 19492
合伙 	 19459
收盘 	 19418
抽奖 	 19408
饱和 	 19332
阿里巴巴 	 19329
解散 	 19241
获准 	 18948
经济危机 	 18947
下落 	 18945
停职 	 18907
赚取 	 18873
审慎 	 18749
生产能力 	 18622
波音 	 18537
关税 	 18505
手续费 	 18417
充斥 	 18362
封顶 	 18288
储蓄 	 18268
复核 	 18216
监护人 	 18131
暴涨 	 17882
分红 	 17834
盘活 	 17816
理赔 	 17793
社会团体 	 17771
逆转 	 17728
华尔街日报 	 17719
市值 	 17693
港元 	 17665
管理层 	 17641
停滞 	 17542
万达 	 17519
评级 	 17423
供不应求 	 17422
负债 	 17374
扣留 	 17278
大盘 	 17275
赤字 	 17182
深层次 	 17148
欧元区 	 17021
薪水 	 17017
中信 	 16949
明珠 	 16902
手势 	 16841
不动产 	 16757
网购 	 16602
国债 	 16480
托管 	 16403
不定期 	 16361
清算 	 16346
主业 	 16344
中国银行 	 16207
远东 	 16062
欠款 	 15988
协议书 	 15967
偏离 	 15962
港币 	 15915
白银 	 15807
黄海 	 15792
年薪 	 15758
暴利 	 15641
撤回 	 15621
经纪人 	 15500
收益率 	 15458
房地产业 	 15425
宽带 	 15375
购进 	 15372
境内外 	 15333
计量 	 15273
化验 	 15255
国际贸易 	 15110
废止 	 15026
圣地 	 14926
联谊 	 14843
赌场 	 14781
透支 	 14740
发起人 	 14733
保费 	 14396
上行 	 14376
保值 	 14345
股份制 	 14260
中石化 	 14159
发货 	 14090
南航 	 14022
中关村 	 13998
交易额 	 13941
补办 	 13873
差额 	 13800
福彩 	 13694
受惠 	 13678
中小型 	 13671
暴跌 	 13647
信托 	 13621
知情者 	 13441
对外贸易 	 13419
会计师 	 13391
井喷 	 13378
本金 	 13362
中欧 	 13273
成因 	 13254
净利润 	 13024
精密 	 12946
通货膨胀 	 12930
贴息 	 12926
万里 	 12909
交易量 	 12802
券商 	 12714
交易日 	 12689
跨国公司 	 12631
银监会 	 12620
下单 	 12360
大西洋 	 12338
套取 	 12310
特许 	 12200
金融时报 	 12191
债权 	 12069
开户 	 12004
洗钱 	 11930
代理商 	 11918
中海 	 11843
购买力 	 11841
筹码 	 11840
财长 	 11763
经济圈 	 11698
资本市场 	 11655
股民 	 11641
孵化器 	 11622
定金 	 11460
单据 	 11455
回扣 	 11375
罢工 	 11325
年报 	 11267
盘中 	 11263
平价 	 11161
华尔街 	 11115
报表 	 11086
上浮 	 11036
卖点 	 11021
变数 	 10918
房贷 	 10830
专款 	 10774
建筑业 	 10756
中西 	 10690
互换 	 10687
变卖 	 10619
股指 	 10546
硅谷 	 10499
技术改造 	 10484
连云港 	 10472
杂志社 	 10438
挤出 	 10378
采样 	 10336
债权人 	 10329
加息 	 10293
保税 	 10191
盗取 	 10182
消费税 	 10177
完整性 	 10109
沃尔玛 	 10087
万科 	 10065
市场部 	 10052
介于 	 10051
美联储 	 10023
畅游 	 9972
契约 	 9929
放贷 	 9925
麦当劳 	 9918
面值 	 9784
税务局 	 9780
赔钱 	 9749
福特 	 9586
共产主义 	 9522
按揭 	 9486
持卡 	 9478
远期 	 9471
基点 	 9396
按月 	 9328
炒股 	 9244
工行 	 9241
竞标 	 9225
违约金 	 9209
出局 	 9195
中兴 	 9165
首席执行官 	 9153
独资 	 9143
铁道 	 9124
硬币 	 9071
跌破 	 9005
插队 	 8951
高利贷 	 8945
专营 	 8914
估价 	 8912
益处 	 8912
工钱 	 8895
推介会 	 8813
回调 	 8741
超值 	 8734
所有者 	 8728
抵消 	 8724
要价 	 8715
黑手 	 8695
短线 	 8670
萧条 	 8655
出逃 	 8642
经理人 	 8628
出货 	 8617
佣金 	 8580
体彩 	 8569
市场占有率 	 8560
海尔 	 8513
东航 	 8346
压低 	 8340
损耗 	 8307
图形 	 8293
仪表 	 8288
后市 	 8226
房款 	 8218
上证 	 8200
支票 	 8199
增资 	 8197
准备金率 	 8181
顶峰 	 8079
发行量 	 7920
淡出 	 7909
收款 	 7889
开门红 	 7867
盗用 	 7823
携程 	 7769
图表 	 7757
古董 	 7668
买方 	 7663
摇摆 	 7662
资本金 	 7651
申购 	 7645
接洽 	 7584
大连港 	 7559
新世界 	 7488
主营业务 	 7444
现货 	 7434
回报率 	 7401
澳元 	 7393
资本主义 	 7324
国有化 	 7308
批发商 	 7289
涨跌 	 7284
主板 	 7277
预热 	 7265
补助金 	 7244
顺差 	 7235
诺基亚 	 7197
可信度 	 7163
租借 	 7143
搜狐 	 7138
锦江 	 7128
母公司 	 7083
周期性 	 7071
新台阶 	 7023
外债 	 6993
最高点 	 6937
公用事业 	 6814
充值 	 6772
网银 	 6770
王府井 	 6731
抛售 	 6718
薪金 	 6700
亚马逊 	 6672
卡号 	 6650
保险业 	 6639
质押 	 6628
套现 	 6617
溢价 	 6559
补足 	 6522
收储 	 6519
陆家嘴 	 6513
可口可乐 	 6505
九州 	 6481
徐家汇 	 6457
私企 	 6429
年金 	 6405
过热 	 6399
吃紧 	 6367
本息 	 6362
汇丰 	 6356
倾销 	 6322
净值 	 6319
遗嘱 	 6271
遥遥领先 	 6261
不容乐观 	 6243
入主 	 6228
失守 	 6203
财团 	 6201
逆势 	 6174
金牛 	 6143
批文 	 6125
谷底 	 6125
附加费 	 6064
增发 	 6057
拒收 	 6043
鄂尔多斯 	 6015
国安 	 6008
税金 	 5989
南洋 	 5976
总行 	 5952
斩获 	 5951
财政赤字 	 5934
背书 	 5914
贵金属 	 5896
市场体系 	 5891
暴富 	 5868
委托书 	 5849
牛市 	 5832
第一财经日报 	 5814
散户 	 5810
联通 	 5809
停牌 	 5807
海航 	 5797
翻一番 	 5767
中行 	 5766
救市 	 5743
股本 	 5730
白云机场 	 5701
存货 	 5688
时效性 	 5682
逃税 	 5659
静止 	 5653
网下 	 5614
外币 	 5614
金矿 	 5600
外销 	 5565
金条 	 5532
保监会 	 5443
流动资金 	 5429
盈余 	 5413
比价 	 5359
有价证券 	 5338
天津港 	 5318
保单 	 5317
结清 	 5315
首付款 	 5312
展期 	 5288
国民收入 	 5272
古玩 	 5264
反转 	 5234
联办 	 5171
监事会 	 5151
回购 	 5126
一年期 	 5122
意向书 	 5108
中小板 	 5101
面额 	 5098
银联 	 5097
国网 	 5086
看涨 	 5084
经济参考报 	 5070
借款人 	 5065
广发 	 5053
承租人 	 5010
百花 	 5000
融通 	 4999
放量 	 4959
出纳 	 4916
白云山 	 4907
准备金 	 4892
临界 	 4891
逆差 	 4847
偿债 	 4838
非公经济 	 4838
退场 	 4834
日内 	 4760
颓势 	 4753
投票权 	 4738
测验 	 4724
赎回 	 4705
豁免 	 4680
金融界 	 4669
双开 	 4666
深交所 	 4662
通盘 	 4637
金融街 	 4625
清偿 	 4621
打转 	 4586
钱币 	 4584
高盛 	 4520
净资产 	 4518
新经济 	 4493
经济技术开发区 	 4469
合金 	 4466
炒房 	 4461
衍生品 	 4393
波浪 	 4387
日照 	 4376
宝钢 	 4340
监事 	 4340
一触即发 	 4336
金融办 	 4334
中远 	 4321
永安 	 4278
软着陆 	 4275
利空 	 4262
板材 	 4260
金桥 	 4254
电讯 	 4223
综述 	 4213
摩根 	 4208
动因 	 4180
年审 	 4175
雅虎 	 4155
退市 	 4140
人寿保险 	 4136
中南财经政法大学 	 4108
三角形 	 4092
托盘 	 4088
据传 	 4009
盎司 	 4005
出资人 	 3993
中国银监会 	 3981
信贷资金 	 3972
花旗 	 3971
政府采购 	 3961
假定 	 3955
富国 	 3944
胜算 	 3944
抵押物 	 3941
国泰 	 3940
特困户 	 3938
通胀率 	 3934
银行家 	 3924
上汽 	 3919
避风港 	 3891
证券化 	 3877
变量 	 3873
配售 	 3869
折旧 	 3866
新纪元 	 3844
买进 	 3837
伊利 	 3823
经济日报 	 3797
低点 	 3793
浦发 	 3782
偿付 	 3780
探底 	 3766
折价 	 3759
烽火 	 3757
崩盘 	 3741
沪指 	 3724
银山 	 3722
寿险 	 3680
上交所 	 3667
保额 	 3666
蓝筹股 	 3658
珠峰 	 3655
硬指标 	 3644
金杯 	 3638
热炒 	 3625
惠普 	 3609
白金 	 3574
天安 	 3573
雷声 	 3541
招商局 	 3522
交割 	 3492
买断 	 3462
分期付款 	 3460
招行 	 3442
武钢 	 3432
避税 	 3400
趋同 	 3366
英特尔 	 3339
期权 	 3338
评语 	 3321
债务人 	 3314
无形资产 	 3299
开拓进取 	 3298
货币化 	 3295
强生 	 3271
获批 	 3259
星巴克 	 3253
中国人民银行 	 3229
钱庄 	 3228
异动 	 3226
进口商 	 3222
预付款 	 3214
比索 	 3212
盗刷 	 3197
次月 	 3190
财险 	 3183
金鹰 	 3173
销售一空 	 3168
国家外汇管理局 	 3167
港股 	 3140
参保率 	 3118
中银 	 3117
游资 	 3116
投资方 	 3115
三联 	 3113
印花税 	 3100
交行 	 3092
存贷款 	 3081
金城 	 3080
中国经济周刊 	 3079
物价指数 	 3076
担保人 	 3049
光华 	 3042
国泰君安 	 3024
黑钱 	 2989
出口商 	 2985
风控 	 2981
仓位 	 2953
国电 	 2941
跨行 	 2937
存单 	 2936
纪念章 	 2880
拒付 	 2850
统计学 	 2848
京西 	 2844
邮政储蓄 	 2840
调回 	 2817
扭亏为盈 	 2816
卧龙 	 2772
财务部 	 2751
发行价 	 2751
消费类 	 2741
大中型企业 	 2741
阿波罗 	 2718
还本付息 	 2706
发行人 	 2702
坏账 	 2687
中间商 	 2667
国药 	 2666
价差 	 2651
卖价 	 2647
中文网 	 2643
商品市场 	 2638
商品化 	 2627
双汇 	 2619
优先权 	 2589
大人物 	 2573
总需求 	 2572
下陷 	 2570
戴尔 	 2551
代销 	 2543
摘牌 	 2536
跌至 	 2531
赌球 	 2523
资产负债表 	 2516
利差 	 2494
灰色收入 	 2473
汇票 	 2464
金库 	 2457
金卡 	 2453
净赚 	 2435
月报 	 2432
典当 	 2422
风险投资 	 2402
跌势 	 2398
投机者 	 2398
公平交易 	 2390
承兑 	 2384
动产 	 2378
国货 	 2376
到账 	 2373
当期 	 2351
闲钱 	 2346
每日经济新闻 	 2345
清仓 	 2323
联华 	 2318
纪念币 	 2315
报税 	 2305
股票市场 	 2293
创投 	 2287
滚雪球 	 2277
按日 	 2277
压价 	 2261
外高桥 	 2257
牌价 	 2244
熊市 	 2243
长阳 	 2243
假钞 	 2240
领票 	 2238
汇出 	 2230
另行通知 	 2227
张裕 	 2216
蓄势 	 2181
缴款 	 2178
亚信 	 2172
国信 	 2164
空头 	 2160
投资性 	 2135
营业执照 	 2131
核战争 	 2130
四季度 	 2125
汇市 	 2107
合资企业 	 2102
催收 	 2095
广厦 	 2081
费率 	 2074
贷款人 	 2059
普涨 	 2051
金融城 	 2048
科学城 	 2047
储蓄卡 	 2041
股息 	 2040
收市 	 2037
战略家 	 2037
负债率 	 2030
汇兑 	 2001
币值 	 1979
账簿 	 1964
套牢 	 1953
康佳 	 1922
盲目性 	 1914
中华网 	 1905
出租人 	 1892
点数 	 1887
债市 	 1886
停板 	 1873
交易区 	 1871
克拉 	 1860
黑金 	 1854
买通 	 1840
承销 	 1839
华安 	 1831
操作员 	 1825
典当行 	 1816
早盘 	 1815
炎黄 	 1815
网商 	 1808
持卡人 	 1805
宝洁 	 1790
信托公司 	 1788
取现 	 1780
放高利贷 	 1776
凌云 	 1736
纯金 	 1733
祁连山 	 1727
公债 	 1727
变现 	 1714
付息 	 1710
度量 	 1709
外汇管理 	 1707
分销商 	 1705
遗产税 	 1699
监事长 	 1687
融资额 	 1680
兼营 	 1679
金融市场 	 1678
最高价 	 1673
贴现 	 1672
美国银行 	 1668
上海财经大学 	 1649
鞍钢 	 1645
撤资 	 1632
接盘 	 1629
救世主 	 1626
开卡 	 1613
后撤 	 1605
阿胶 	 1602
金融股 	 1598
结汇 	 1583
无息贷款 	 1582
营销部 	 1579
税基 	 1579
对冲 	 1566
海龙 	 1565
安信 	 1564
萤火虫 	 1548
通联 	 1530
步步高 	 1526
规划委 	 1524
中签 	 1507
收盘价 	 1500
国际大厦 	 1499
机制性 	 1493
挤兑 	 1490
比特 	 1475
开盘价 	 1471
六合彩 	 1448
存款人 	 1446
平仓 	 1439
全聚德 	 1434
公募 	 1429
全面发力 	 1429
韵达 	 1422
鼎立 	 1419
银监局 	 1408
中国联通 	 1404
乐视网 	 1402
中国经营报 	 1398
满堂红 	 1394
国投 	 1392
选择权 	 1389
金马 	 1387
出资额 	 1375
承销商 	 1365
新卡 	 1353
热钱 	 1349
经济基本面 	 1343
通货紧缩 	 1341
特别关注 	 1339
币种 	 1329
银元 	 1328
通货 	 1326
杀跌 	 1320
股份有限公司 	 1314
自由竞争 	 1312
新大陆 	 1306
资产负债率 	 1301
暂行办法 	 1296
分理处 	 1292
涨跌幅 	 1289
截止日 	 1287
所有权证 	 1287
收进 	 1280
债权国 	 1266
华新 	 1247
天龙 	 1238
百事可乐 	 1238
农林牧渔 	 1223
私募 	 1214
华西村 	 1210
商誉 	 1210
奇虎 	 1209
银币 	 1202
抄底 	 1191
实施细则 	 1188
经济学界 	 1181
减仓 	 1175
信用证 	 1162
购回 	 1157
卖主 	 1155
管理办法 	 1151
万事达 	 1150
交易商 	 1140
行话 	 1139
随行就市 	 1135
领跌 	 1125
国华 	 1119
投资家 	 1115
包钢 	 1113
信贷资产 	 1105
汇源 	 1102
中长线 	 1094
包销 	 1094
方兴 	 1093
公司制 	 1071
水仙 	 1069
长岭 	 1067
嘉实 	 1067
证券法 	 1062
新城市 	 1060
五环 	 1058
尾盘 	 1058
三农 	 1057
布告 	 1052
中农 	 1047
组选 	 1041
城投 	 1031
跨年度 	 1027
五道口 	 1024
文峰 	 1023
翻两番 	 1022
信贷员 	 1019
还本 	 1015
均线 	 1015
保护价 	 1013
中国国航 	 1010
大东海 	 1009
大盘股 	 1007
商社 	 1002
北大荒 	 1001
信达 	 993
总账 	 986
杜邦 	 982
重仓 	 979
丹江 	 978
普通股 	 971
香梨 	 968
聚酯 	 966
分散化 	 966
汇通 	 961
老凤祥 	 958
资产评估 	 954
磁卡 	 950
个股 	 947
百大 	 941
投资界 	 938
低开 	 934
中北 	 930
商业城 	 928
气势如虹 	 926
中石油 	 925
扣款 	 921
上证综指 	 918
仁和 	 913
原始积累 	 911
摩根大通 	 911
验钞机 	 911
银行界 	 906
金融资产 	 904
审计师 	 903
广深铁路 	 902
追涨 	 897
储蓄率 	 889
波幅 	 889
流标 	 886
黑豹 	 876
日经指数 	 873
加仓 	 869
寄放 	 865
中化 	 865
南网 	 864
宽限期 	 863
贵宾厅 	 858
估值 	 852
合股 	 846
商业周刊 	 843
售楼部 	 840
金鼎 	 837
龙虎榜 	 835
评估师 	 831
浦发银行 	 831
投资型 	 830
诡计 	 830
天保 	 827
万华 	 827
苏泊尔 	 817
超跌 	 814
银质 	 811
势态 	 807
当铺 	 805
净额 	 805
安永 	 802
天弘 	 800
中国证券报 	 798
古钱币 	 798
配股 	 794
爱立信 	 793
急升 	 793
金泰 	 787
狂跌 	 786
滞胀 	 784
抢单 	 781
复利 	 781
权证 	 780
信用度 	 780
白金卡 	 779
重估 	 774
流转税 	 774
长运 	 771
硬通货 	 771
华信 	 769
吴中 	 763
华源 	 762
中铁二局 	 760
耐克 	 760
产成品 	 758
踏空 	 752
中集 	 749
新鸿基 	 747
中科 	 747
选股 	 741
担保费 	 735
雅戈尔 	 729
群聚 	 728
同城 	 725
开仓 	 722
出清 	 721
高点 	 717
中信集团 	 711
波峰 	 709
风险系数 	 709
交银 	 707
优先股 	 690
网通 	 688
创智 	 681
新机制 	 679
基本点 	 673
换汇 	 672
中标者 	 669
财智 	 669
资助金 	 667
实体经济 	 667
偏转 	 655
购汇 	 653
白猫 	 652
凤凰卫视 	 646
递延 	 645
康达 	 643
证券日报 	 643
实得 	 638
上海证券报 	 635
三立 	 631
老千 	 628
控股有限公司 	 626
本票 	 626
基民 	 626
跳空 	 625
分界点 	 623
引开 	 623
大牛市 	 617
收藏品 	 616
投标者 	 610
民丰 	 604
持仓 	 601
四通 	 599
昌河 	 593
亏损面 	 593
晨星 	 591
基价 	 590
代理制 	 590
电汇 	 590
中小盘股 	 589
资本密集型 	 588
虹桥机场 	 588
中投公司 	 586
有偿转让 	 581
满仓 	 580
回收期 	 579
缩量 	 578
评估费 	 577
备付金 	 576
混业 	 572
财付通 	 570
银华 	 566
三元 	 565
华光 	 565
万家乐 	 562
优酷网 	 555
外汇管制 	 551
外汇资金 	 551
空仓 	 550
货币流通 	 549
纸钞 	 549
流动资产 	 545
外管局 	 542
横盘 	 538
兴发 	 537
止损 	 535
艺龙 	 534
九龙山 	 534
基期 	 530
中房 	 528
瑞士法郎 	 525
晨鸣 	 524
建信 	 520
商网 	 516
做空 	 516
长盛 	 515
鸿基 	 509
建仓 	 509
外盘 	 508
纯银 	 507
持币 	 503
山航 	 503
注册费 	 503
实盘 	 497
办税厅 	 497
体制性 	 491
海纳 	 487
大化 	 487
安联 	 486
黑卡 	 485
金陵饭店 	 485
摊销 	 484
剩余价值 	 482
半年报 	 481
天士力 	 480
抛盘 	 480
证券时报 	 479
绿景 	 479
东阿阿胶 	 478
龙卡 	 476
耀华 	 476
补仓 	 475
绩优股 	 474
股利 	 474
市场报 	 470
提单 	 470
新材 	 469
春兰 	 467
创投公司 	 465
汇款人 	 464
缴足 	 464
售汇 	 461
分析师 	 457
控股权 	 456
冲销 	 455
精算师 	 454
等价交换 	 453
质押物 	 451
祥龙 	 447
赛迪 	 446
华讯 	 444
市盈率 	 443
里拉 	 441
领军者 	 438
宁波港 	 436
交强险 	 435
邵氏 	 435
普跌 	 428
国际银行 	 426
北京银行 	 425
定投 	 424
银行部 	 424
中纺 	 422
波音公司 	 421
莱钢 	 419
狮头 	 415
出超 	 414
星美 	 413
华鼎 	 413
丰华 	 412
对赌 	 412
易宝 	 411
日照港 	 410
宏观经济学 	 409
持有人 	 406
扛住 	 405
尾市 	 403
科达 	 402
东盛 	 401
法律部 	 400
具结 	 400
东信 	 396
宏业 	 391
金银币 	 390
单选 	 388
武昌鱼 	 387
二季度 	 386
集资款 	 386
天海 	 384
担保法 	 382
股改 	 380
收汇 	 380
财经网 	 380
波谷 	 379
发行额 	 378
英达 	 378
氯碱 	 377
汽油机 	 376
担保金 	 374
小阳 	 370
泰格 	 370
安全度 	 366
雷伊 	 363
赊销 	 362
湖山 	 362
金融部 	 360
受益人 	 359
花雕 	 359
入市 	 356
健民 	 355
交易税 	 354
金瑞 	 354
开户费 	 352
国民银行 	 352
仓单 	 351
南化 	 351
工作方案 	 348
伪钞 	 347
外汇资产 	 345
华富 	 345
大元 	 345
淡马锡 	 344
中证 	 344
携程网 	 340
古币 	 339
坏账率 	 338
黄页 	 338
天鸿 	 337
三力 	 336
诺安 	 331
正常性 	 326
港铁公司 	 326
抬轿 	 324
侨汇 	 323
新高点 	 323
商业银行法 	 322
热点话题 	 320
中国太保 	 320
租购 	 319
黄金储备 	 317
百事 	 316
大摩 	 316
记录员 	 316
纪念钞 	 311
研究报告 	 307
冲高 	 305
国际金融报 	 305
出口业 	 304
卡特尔 	 304
邮币卡 	 303
新天 	 303
秋林 	 302
追收 	 302
地量 	 302
金果 	 302
亚星 	 302
至高点 	 301
复权 	 300
国库券 	 298
金融史 	 297
总成交量 	 297
农行卡 	 296
富国银行 	 293
摩根斯坦利 	 290
发行期 	 290
天香 	 289
厦华 	 288
